model,problem_id,category,paths,condition,scorer,run,reframing_score,correctness,frame_diversity,assumption_surfacing,solution_novelty,premise_questioning
llama,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,4,4.75,5,5,5,4,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,0,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,1,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,2,3.5,5,4,3,4,3
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,3,3.75,5,4,4,4,3
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,4,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,0,1.75,3,2,2,2,1
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,1,2.25,4,3,2,2,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,2,2.5,4,3,2,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,3,2.5,4,3,2,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,4,2.25,3,3,2,2,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,0,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,1,3.5,5,4,4,3,3
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,2,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,3,3.0,5,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,4,3.0,4,4,3,3,2
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,self,0,4.5,5,4,4,5,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,self,1,4.5,5,4,4,5,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,self,2,4.5,5,4,4,5,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,self,3,4.5,5,4,4,5,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,self,4,3.75,5,4,3,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,claude,0,4.0,4,3,4,4,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,claude,1,4.0,5,4,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,claude,2,3.75,4,3,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,claude,3,4.0,4,3,4,4,5
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,claude,4,3.75,5,3,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,openai,0,4.0,5,4,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,openai,1,4.25,5,5,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,openai,2,4.0,5,4,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,openai,3,4.0,5,4,4,4,4
llama,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,distance,openai,4,4.0,5,4,4,4,4
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,self,0,2.75,4,4,2,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,self,1,2.75,4,4,2,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,self,2,2.25,4,3,2,2,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,self,3,3.0,4,4,3,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,self,4,2.75,4,4,2,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,claude,0,1.75,3,2,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,claude,1,1.75,4,2,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,claude,2,1.75,4,2,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,claude,3,1.75,4,2,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,claude,4,1.5,3,2,1,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,openai,0,2.0,4,3,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,openai,1,2.0,4,3,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,openai,2,2.0,4,3,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,openai,3,2.25,4,3,2,2,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,vanilla,openai,4,2.0,4,3,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,self,0,3.5,5,4,3,4,3
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,self,1,3.5,5,4,3,4,3
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,self,2,3.5,4,4,3,4,3
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,self,3,3.5,5,4,3,4,3
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,self,4,3.25,4,4,3,4,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,claude,0,2.75,4,4,2,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,claude,1,2.25,3,3,2,2,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,claude,2,3.25,4,4,2,4,3
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,claude,3,1.75,3,2,2,2,1
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,claude,4,2.5,4,3,2,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,openai,0,3.5,4,5,3,4,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,openai,1,3.25,4,5,3,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,openai,2,3.5,4,5,3,4,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,openai,3,2.75,4,3,3,3,2
llama,retired_fleet,functional_fixedness,path_2_decompose_to_generic|path_3_distant_analogy,distance,openai,4,3.25,4,4,3,4,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,self,0,2.0,3,2,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,self,1,2.0,3,2,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,self,2,1.25,2,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,self,3,2.0,3,2,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,self,4,2.0,3,2,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,claude,0,1.25,2,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,claude,1,1.5,2,2,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,claude,2,1.25,2,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,claude,3,1.25,3,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,claude,4,1.25,2,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,openai,0,1.25,3,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,openai,1,2.0,3,2,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,openai,2,1.25,3,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,openai,3,1.5,3,2,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,vanilla,openai,4,1.25,3,1,2,1,1
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,self,0,4.25,5,5,4,4,4
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,self,1,4.0,5,5,4,4,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,self,2,3.0,4,4,3,3,2
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,self,3,4.0,4,5,4,4,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,self,4,4.0,4,5,4,4,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,claude,0,3.25,3,4,4,2,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,claude,1,2.75,3,4,2,3,2
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,claude,2,2.5,3,4,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,claude,3,3.0,3,4,2,3,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,claude,4,2.25,3,3,2,2,2
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,openai,0,4.25,4,5,4,4,4
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,openai,1,3.75,4,5,3,4,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,openai,2,3.75,3,5,4,3,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,openai,3,4.0,4,5,4,4,3
llama,revenue_formula,einstellung,path_1_name_the_frame,distance,openai,4,3.75,4,5,3,4,3
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,self,0,3.25,4,4,3,4,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,self,1,3.25,4,4,3,4,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,self,2,3.25,4,4,3,4,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,self,3,3.75,5,4,4,4,3
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,self,4,3.75,5,4,4,4,3
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,claude,0,1.75,3,2,2,2,1
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,claude,1,2.0,3,3,2,2,1
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,claude,2,1.75,3,2,2,2,1
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,claude,3,2.5,4,3,2,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,claude,4,2.0,3,3,2,2,1
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,openai,0,3.0,4,4,3,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,openai,1,3.0,4,4,3,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,openai,2,3.0,3,4,3,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,openai,3,3.5,4,5,3,4,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,vanilla,openai,4,3.0,4,4,3,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,self,0,4.5,5,4,4,5,5
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,self,1,4.25,5,4,4,5,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,self,2,4.5,5,4,4,5,5
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,self,3,5.0,5,5,5,5,5
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,self,4,4.25,5,4,4,5,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,claude,0,3.0,4,2,3,3,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,claude,1,3.0,3,2,3,3,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,claude,2,3.5,4,3,4,3,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,claude,3,3.5,4,3,4,3,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,claude,4,2.5,4,2,3,3,2
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,openai,0,3.75,4,4,4,4,3
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,openai,1,4.0,4,4,4,4,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,openai,2,4.25,4,5,4,4,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,openai,3,4.25,4,5,4,4,4
llama,salary_negotiation,zero_sum,path_1_name_the_frame|path_3_distant_analogy,distance,openai,4,3.75,3,4,4,4,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,0,4.25,5,4,4,4,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,1,3.0,4,4,3,2,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,2,4.0,5,4,4,3,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,3,3.75,5,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,4,5.0,5,5,5,5,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,0,2.75,4,3,2,3,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,1,2.25,2,3,2,2,2
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,2,2.5,4,3,2,2,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,3,3.25,4,3,4,2,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,4,3.25,4,4,3,3,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,0,3.25,4,4,3,3,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,1,2.75,3,4,3,2,2
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,2,4.0,4,5,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,3,3.25,4,4,3,3,3
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,4,4.25,4,5,4,4,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,0,3.75,5,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,1,3.75,5,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,2,3.75,5,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,3,4.25,5,4,4,4,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,4,4.5,5,4,5,4,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,0,3.25,4,3,4,2,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,1,4.0,5,4,4,3,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,2,3.25,5,3,4,2,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,3,3.25,4,3,4,2,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,4,3.75,5,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,0,3.75,4,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,1,4.75,5,5,5,4,5
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,2,3.75,4,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,3,3.75,4,4,4,3,4
llama,scale_assumption,false_binary,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,4,3.75,5,4,4,3,4
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,self,0,2.0,4,2,2,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,self,1,2.75,4,4,3,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,self,2,2.0,4,2,2,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,self,3,2.0,4,2,2,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,self,4,2.0,4,2,2,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,claude,0,1.75,3,2,2,2,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,claude,1,1.5,3,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,claude,2,1.5,2,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,claude,3,1.5,3,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,claude,4,1.75,3,2,2,2,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,openai,0,1.5,4,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,openai,1,2.5,4,3,3,2,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,openai,2,1.5,3,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,openai,3,1.5,4,2,2,1,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,vanilla,openai,4,1.75,4,2,2,2,1
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,distance,self,0,1.5,3,2,1,1,2
llama,shipping_containers,functional_fixedness,path_2_decompose_to_generic,distance,self,1,2.0,4,2,2,2,2
